Co_Ref,Prospect_Outcome,Prospect_Renewal_Date,Call_Date,Membership_Renewal_Decision,Serious_Complaint,Other_Complaint,Discussion_on_Price_Increase,Renewal_Impact_Due_to_Price_Increase,Discount_or_Waiver_Requested,Call_Reschedule_Request,Explicit_Competitor_Mention,Explicit_Switching_Intent,Mentioned_Competitors,Desire_To_Cancel,Discount_Offered,Call_Number,call_year,rc_flag
OI1230,Won,2025-02-26,2025-01-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OI1230,Won,2026-02-26,2026-02-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
OI1271,Won,2025-01-13,2024-12-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI1334,Won,2024-09-30,2024-09-16,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,5.0,2024.0,1
OI1380,Won,2024-07-05,2024-06-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OI1575,Won,2024-05-09,2024-04-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI1681,Won,2024-12-04,2024-11-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI1690,Won,2024-07-12,2024-06-28,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
OI2168,Won,2025-07-12,2025-06-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OI2510,Won,2025-01-12,2024-12-17,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OI2637,Won,2025-12-03,2025-10-21,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Desired to Cancel,No,6.0,2025.0,1
OI2894,Won,2025-04-22,2025-04-07,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
OI3115,Won,2025-12-08,2025-11-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
OI3173,Won,2024-07-29,2024-07-02,No,No,Yes,Yes,No,No,No,No,No,Yes,Desired to Cancel,No,1.0,2024.0,1
OI3248,Won,2024-09-30,2024-09-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
OI3593,Won,2025-12-10,2025-11-12,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Renewed,No,6.0,2025.0,1
OI3841,Won,2024-07-12,2024-06-24,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,6.0,2024.0,1
OI3881,Won,2025-09-07,2025-08-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OI4310,Won,2024-12-08,2024-11-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI4815,Won,2025-07-21,2025-06-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
OI5399,Won,2024-09-01,2024-08-15,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI5514,Won,2025-12-16,2025-11-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
OI5992,Won,2025-07-25,2025-07-08,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OI6001,Won,2026-02-26,2026-01-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2026.0,1
OI6364,Won,2024-10-25,2024-09-18,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OI6419,Churned,2025-09-10,2025-08-15,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
OI6471,Churned,2025-02-21,2025-01-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
OI6610,Won,2025-12-17,2025-11-20,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
OI6916,Won,2024-09-14,2024-08-21,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
OI7178,Won,2024-12-08,2024-11-12,No,No,Yes,No,No,No,No,Yes,No,Yes,Renewed,No,1.0,2024.0,1
OI7895,Churned,2024-12-11,2024-11-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI8028,Won,2024-10-10,2024-09-25,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI8028,Won,2025-10-10,2025-09-15,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OI8378,Won,2024-07-24,2024-06-27,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OI8851,Won,2024-12-10,2024-11-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OI8851,Won,2025-12-10,2025-11-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OI9329,Won,2024-12-09,2024-11-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OI9329,Won,2025-12-09,2025-11-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OJ0802,Won,2025-06-27,2025-06-13,No,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
OJ0896,Won,2025-09-20,2025-08-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
OJ1350,Won,2024-06-21,2024-05-28,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OJ1350,Won,2025-06-21,2025-06-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OJ1719,Won,2025-05-07,2025-04-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OJ1728,Won,2024-07-16,2024-06-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
OJ1728,Won,2025-07-16,2025-06-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
OJ2091,Won,2024-11-30,2024-11-04,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2024.0,1
OJ2091,Won,2025-11-30,2025-11-03,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,2.0,2025.0,1
OJ2275,Won,2025-07-24,2025-06-27,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,9.0,2025.0,1
OJ2436,Won,2024-12-10,2024-11-13,No,No,Yes,unknown,unknown,unknown,No,No,No,Yes,Renewed,No,1.0,2024.0,1
OJ2436,Won,2025-12-10,2025-11-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OJ2675,Churned,2024-12-10,2024-11-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OJ3047,Won,2025-02-27,2025-02-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OJ3476,Won,2025-01-13,2024-12-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OJ4180,Won,2025-05-23,2025-05-01,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OJ4242,Won,2025-05-27,2025-05-08,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,14.0,2025.0,1
OJ5984,Won,2024-08-13,2024-07-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OJ6276,Won,2024-08-17,2024-07-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OJ6276,Won,2025-08-17,2025-07-31,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,2.0,2025.0,1
OJ6495,Won,2026-01-20,2025-12-18,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Renewed,Yes,7.0,2025.0,1
OJ6880,Won,2025-07-28,2025-07-09,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OJ7720,Won,2026-02-10,2026-01-14,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2026.0,1
OJ7735,Churned,2025-08-21,2025-07-28,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
OJ7775,Won,2025-06-28,2025-06-02,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OJ8012,Won,2024-07-22,2024-06-25,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OJ8783,Won,2025-01-27,2025-01-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OJ8900,Won,2024-05-22,2024-04-25,No,No,No,Yes,No,Yes,No,No,No,Yes,Renewed,Yes,2.0,2024.0,1
OJ9500,Won,2025-04-02,2025-03-11,No,unknown,unknown,Yes,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
OJ9987,Won,2025-07-28,2025-07-07,No,No,No,Yes,No,No,No,No,No,Yes,Renewed,Yes,1.0,2025.0,1
OK0084,Won,2025-12-12,2025-11-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OK0589,Won,2025-12-18,2025-11-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OK1001,Won,2025-03-02,2025-02-03,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
OK1018,Won,2025-02-17,2025-01-21,No,No,No,No,Yes,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
OK1279,Won,2025-12-16,2025-12-01,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OK1306,Won,2024-11-14,2024-10-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OK1306,Won,2025-11-14,2025-10-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OK1876,Won,2025-02-23,2025-01-27,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OK2055,Won,2025-02-27,2025-01-31,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OK2607,Won,2025-06-06,2025-05-23,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OK3068,Won,2026-03-06,2026-01-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
OK3129,Won,2025-09-28,2025-09-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,4.0,2025.0,1
OK3302,Won,2025-09-01,2025-08-05,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
OK3402,Won,2024-11-25,2024-10-30,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OK3402,Churned,2025-11-25,2025-11-04,No,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,2.0,2025.0,1
OK3670,Churned,2024-06-18,2024-05-22,Yes,No,Yes,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2024.0,1
OK3837,Won,2026-01-20,2026-01-05,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
OK4395,Churned,2025-06-27,2025-05-13,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OK4409,Won,2025-11-06,2025-10-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OK5351,Won,2025-07-19,2025-06-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
OK5531,Won,2024-05-08,2024-04-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OK5608,Won,2025-04-30,2025-03-31,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OK5820,Won,2024-12-15,2024-11-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OK5820,Won,2025-12-15,2025-11-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OK6192,Won,2025-01-07,2024-12-19,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OK6321,Won,2025-02-21,2025-01-27,No,No,Yes,Yes,Yes,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
OK6387,Won,2024-05-10,2024-04-26,No,No,No,unknown,unknown,unknown,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OK6974,Won,2025-04-17,2025-03-13,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OK7024,Won,2024-09-21,2024-08-28,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OK7024,Churned,2025-09-21,2025-08-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,3.0,2025.0,1
OK7158,Churned,2025-08-24,2025-08-01,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,4.0,2025.0,1
OK7199,Won,2024-07-11,2024-06-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OK7281,Won,2025-03-16,2025-02-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OK7626,Won,2024-08-18,2024-07-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OK7626,Won,2025-08-18,2025-07-22,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
OK7741,Won,2024-07-20,2024-06-10,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,3.0,2024.0,1
OK7923,Churned,2024-05-11,2024-04-12,Yes,No,No,No,No,No,No,Yes,No,Yes,Desired to Cancel,Yes,1.0,2024.0,1
OK8043,Won,2024-07-24,2024-06-28,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
OK8043,Won,2025-07-24,2025-06-26,No,No,Yes,Yes,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OK8343,Won,2024-12-10,2024-11-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OK8343,Won,2025-12-10,2025-11-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OK8898,Won,2024-07-11,2024-06-14,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,2.0,2024.0,1
OK9223,Won,2024-05-24,2024-05-10,No,No,No,No,No,No,unknown,No,No,No,Not Discussed,Not Discussed,2.0,2024.0,1
OK9223,Won,2025-05-24,2025-04-14,unknown,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,7.0,2025.0,1
OK9671,Won,2024-08-07,2024-07-24,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OK9860,Churned,2024-11-30,2024-11-14,No,No,No,No,No,No,No,Yes,No,Yes,Not Discussed,No,3.0,2024.0,1
OL0068,Won,2025-07-31,2025-07-04,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OL1044,Churned,2025-01-29,2025-01-02,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
OL1457,Won,2025-04-15,2025-03-20,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OL2043,Won,2024-07-24,2024-06-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,6.0,2024.0,1
OL2099,Won,2025-09-10,2025-08-14,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OL2395,Won,2025-01-17,2024-12-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OL2491,Churned,2025-04-03,2025-03-07,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2025.0,1
OL2527,Won,2024-08-27,2024-07-31,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OL2527,Won,2025-08-27,2025-08-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OL2832,Won,2025-04-23,2025-03-27,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OL3041,Churned,2025-04-16,2025-03-28,No,unknown,unknown,No,No,No,No,Yes,No,Yes,Not Discussed,No,1.0,2025.0,1
OL3362,Won,2025-11-24,2025-10-29,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OL3840,Won,2024-12-13,2024-11-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OL4573,Won,2025-11-29,2025-11-03,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OL4746,Won,2025-02-15,2025-01-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OL4814,Churned,2024-09-11,2024-08-15,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Desired to Cancel,No,2.0,2024.0,1
OL5041,Won,2025-10-19,2025-09-22,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OL5150,Won,2024-07-24,2024-06-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OL5216,Won,2025-04-19,2025-03-27,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OL5513,Won,2025-08-25,2025-07-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OL5752,Won,2024-11-20,2024-11-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OL5752,Won,2025-11-20,2025-11-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
OL6434,Won,2025-10-16,2025-09-19,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OL6648,Won,2026-03-06,2026-02-09,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
OL7271,Won,2026-01-24,2026-01-05,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2026.0,1
OL7431,Won,2024-11-28,2024-11-06,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OL8859,Won,2026-02-25,2026-02-04,No,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,5.0,2026.0,1
OL9163,Won,2024-11-29,2024-11-06,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OL9709,Won,2025-11-24,2025-10-16,No,No,Yes,No,No,No,No,No,No,Yes,Not Discussed,No,6.0,2025.0,1
OL9780,Won,2025-08-01,2025-07-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OM0078,Won,2025-06-19,2025-05-23,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
OM0408,Won,2025-03-16,2025-02-18,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OM1012,Won,2024-10-27,2024-09-30,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OM1670,Won,2025-03-29,2025-03-03,No,unknown,unknown,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OM1765,Won,2025-07-04,2025-06-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OM1842,Won,2024-07-06,2024-05-29,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OM2099,Won,2025-10-20,2025-09-30,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OM2119,Won,2025-09-20,2025-09-02,No,No,No,No,No,No,Yes,No,No,No,Renewed,No,2.0,2025.0,1
OM2205,Won,2025-02-25,2025-02-04,No,No,No,No,No,No,No,Yes,No,Yes,Not Discussed,No,4.0,2025.0,1
OM3356,Won,2025-03-31,2025-03-13,No,unknown,unknown,unknown,unknown,unknown,No,No,No,No,Renewed,No,1.0,2025.0,1
OM3476,Won,2024-06-01,2024-05-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OM3676,Won,2025-04-11,2025-03-28,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,6.0,2025.0,1
OM4356,Won,2024-07-05,2024-06-10,No,No,No,No,No,No,No,Yes,No,Yes,Not Discussed,No,2.0,2024.0,1
OM4670,Won,2025-01-16,2024-12-20,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OM4847,Won,2025-09-27,2025-09-01,No,No,No,No,No,No,No,Yes,No,Yes,Renewed,Yes,1.0,2025.0,1
OM5073,Won,2024-05-11,2024-04-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OM5073,Won,2025-05-11,2025-04-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OM5436,Won,2024-09-14,2024-08-19,No,No,No,unknown,unknown,unknown,No,No,No,No,Renewed,No,1.0,2024.0,1
OM5515,Churned,2025-03-07,2025-02-10,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2025.0,1
OM5551,Won,2024-08-25,2024-07-29,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OM5657,Won,2024-12-18,2024-11-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
OM5956,Won,2025-08-04,2025-07-08,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OM6374,Churned,2024-12-18,2024-12-04,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2024.0,1
OM6507,Won,2025-09-25,2025-08-21,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OM6894,Won,2025-04-18,2025-03-28,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OM7312,Won,2024-07-11,2024-06-21,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,2.0,2024.0,1
OM7472,Won,2025-08-01,2025-07-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OM7702,Won,2025-12-14,2025-11-20,No,No,No,No,No,Yes,No,No,No,No,Renewed,No,2.0,2025.0,1
OM7941,Won,2024-10-28,2024-10-03,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,2.0,2024.0,1
OM7941,Won,2025-10-28,2025-10-01,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
OM8699,Won,2025-03-21,2025-02-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OM8753,Won,2024-12-02,2024-11-06,No,No,No,Yes,No,No,No,No,No,No,Renewed,Yes,1.0,2024.0,1
OM9242,Won,2024-12-28,2024-11-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OM9242,Won,2025-12-28,2025-12-01,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,4.0,2025.0,1
OM9442,Won,2025-05-22,2025-04-25,No,No,No,No,No,No,Yes,No,No,No,Not Discussed,No,1.0,2025.0,1
OM9719,Won,2024-07-12,2024-06-28,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OM9769,Won,2025-03-23,2025-03-07,No,unknown,unknown,Yes,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
ON1208,Won,2026-02-27,2026-02-10,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
ON1393,Won,2024-12-22,2024-11-26,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
ON1659,Won,2025-05-26,2025-04-29,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
ON1729,Won,2024-05-16,2024-04-23,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
ON2031,Won,2026-01-30,2026-01-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
ON3314,Won,2026-01-24,2026-01-06,unknown,No,Yes,Yes,No,No,No,No,No,Yes,Renewed,No,7.0,2026.0,1
ON4445,Won,2024-05-31,2024-05-07,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
ON4445,Churned,2025-05-31,2025-05-07,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
ON4515,Churned,2025-07-19,2025-06-20,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,3.0,2025.0,1
ON4633,Won,2026-02-12,2026-01-16,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2026.0,1
ON4789,Won,2024-06-09,2024-05-13,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
ON5235,Won,2024-11-12,2024-10-16,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
ON5235,Won,2025-11-12,2025-10-29,No,No,Yes,Yes,No,Yes,No,No,No,No,Renewed,No,2.0,2025.0,1
ON6313,Churned,2024-11-29,2024-11-15,Yes,No,No,No,No,No,No,No,No,No,Desired to Cancel,No,1.0,2024.0,1
ON6768,Won,2024-08-25,2024-07-29,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
ON7262,Won,2025-04-16,2025-03-10,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,5.0,2025.0,1
ON7337,Won,2024-07-04,2024-06-12,No,No,No,Yes,No,No,No,No,No,No,Renewed,No,3.0,2024.0,1
ON8457,Won,2025-02-25,2025-01-22,No,No,No,No,No,No,unknown,No,No,No,Renewed,No,1.0,2025.0,1
ON8457,Won,2026-02-25,2026-02-11,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,5.0,2026.0,1
ON8572,Won,2024-08-26,2024-07-31,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
ON8572,Won,2025-08-26,2025-07-24,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
ON8705,Won,2025-01-13,2024-12-17,No,No,No,No,No,No,No,No,No,Yes,Renewed,No,1.0,2024.0,1
ON8705,Won,2026-01-13,2025-12-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
ON9226,Won,2025-07-17,2025-07-02,No,No,Yes,No,No,No,No,No,No,No,Not Discussed,No,22.0,2025.0,1
ON9376,Churned,2025-11-26,2025-11-03,No,No,No,No,No,No,No,No,No,Yes,Desired to Cancel,No,1.0,2025.0,1
ON9900,Won,2025-02-03,2025-01-14,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
ON9900,Won,2026-02-03,2026-01-13,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,3.0,2026.0,1
OO0561,Won,2025-09-27,2025-08-21,No,No,No,No,No,No,No,No,No,No,Renewed,No,1.0,2025.0,1
OO0658,Won,2024-10-14,2024-09-26,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2024.0,1
OO0658,Won,2025-10-14,2025-09-17,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
OO0872,Won,2025-03-29,2025-03-03,No,unknown,unknown,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OO1428,Churned,2025-07-09,2025-06-12,No,No,No,No,No,No,No,No,No,No,Renewed,No,3.0,2025.0,1
OO1558,Won,2024-05-10,2024-04-15,No,No,Yes,No,No,No,No,No,No,No,Renewed,No,1.0,2024.0,1
OO1558,Won,2025-05-10,2025-04-17,unknown,No,No,No,No,No,No,No,No,No,Renewed,No,5.0,2025.0,1
OO1936,Won,2025-06-26,2025-05-12,No,No,No,No,No,No,No,No,No,No,Not Discussed,No,1.0,2025.0,1
OO2409,Churned,2024-05-28,2024-05-08,Yes,No,No,No,No,No,No,No,No,Yes,Desired to Cancel,No,2.0,2024.0,1
OO2901,Won,2024-06-27,2024-06-03,No,No,No,No,No,No,Yes,No,No,No,Renewed,No,1.0,2024.0,1
OO2901,Won,2025-06-27,2025-06-06,No,No,No,No,No,No,No,No,No,No,Renewed,No,2.0,2025.0,1
